Width,Height,Elongation,Label
0.568,0.3559322033898305,0.068231759292665,bicycle
0.5,0.7070217917675545,0.12970545544400947,guitar
0.258,0.2736077481840194,0.28644085401693326,pencil
0.448,0.44552058111380144,0.01269429308872948,clock
0.55,0.3414043583535109,0.06930618393803709,car
0.466,0.4552058111380145,0.016026321529831654,fish
0.448,0.4891041162227603,0.005367477830967062,house
0.378,0.6004842615012107,0.02986477238531172,tree
0.428,0.46973365617433416,0.014279698336122422,bicycle
0.49,0.5472154963680388,0.06315669768705359,guitar
0.238,0.5472154963680388,0.4439073782296482,pencil
0.292,0.33171912832929784,0.0005257604828781491,clock
0.612,0.3075060532687651,0.09130658810729782,car
0.484,0.34624697336561744,0.04999090984215286,fish
0.592,0.5036319612590799,0.02826763005532455,house
0.75,0.8184019370460048,0.006978513565010068,tree
0.496,0.36561743341404357,0.050575141490053356,bicycle
0.344,0.7409200968523002,0.11078369777039357,guitar
0.162,0.39951573849878935,0.4436529952028567,pencil
0.458,0.5569007263922519,0.0026000926845931947,clock
0.486,0.22760290556900725,0.09862322497341154,car
0.51,0.3365617433414044,0.07130931655801093,fish
0.482,0.6319612590799032,0.004850338569231384,house
0.646,0.8305084745762712,0.004624955012562836,tree
0.574,0.5205811138014528,0.006909396739489455,bicycle
0.264,0.8571428571428571,0.12327065209777399,guitar
0.63,0.08958837772397095,0.45223300065691563,pencil
0.342,0.3801452784503632,0.003003616848440607,clock
0.452,0.26634382566585957,0.0652589052087043,car
0.444,0.2687651331719128,0.07167168132007298,fish
0.34,0.3946731234866828,0,house
0.346,0.5883777239709443,0.04481769582472416,tree
0.486,0.35351089588377727,0.08383868085389537,bicycle
0.57,0.47699757869249393,0.05681334602829376,guitar
0.232,0.1937046004842615,0.1332642469633341,pencil
0.218,0.20581113801452786,0.021862169107036516,clock
0.368,0.13075060532687652,0.12936904777478886,car
0.206,0.024213075060532687,0.20751497297113142,fish
0.334,0.288135593220339,0.023246980972226754,house
0.442,0.5254237288135594,0.0014628851221204194,tree
0.472,0.22033898305084745,0.09875806076239345,bicycle
0.514,0.2687651331719128,0.12548553984281427,guitar
0.406,0.08958837772397095,0.3192552839160711,pencil
0.222,0.2542372881355932,0.0006269908540603667,clock
0.446,0.2542372881355932,0.07301724520165481,car
0.442,0.12106537530266344,0.1788899384708129,fish
0.342,0.31234866828087166,0.018335357541436424,house
0.628,0.7239709443099274,0.002117070145817171,tree
0.358,0.2929782082324455,0.035000155519372717,bicycle
0.21,0.46731234866828086,0.06251772441519288,guitar
0.35,0.06537530266343826,0.2755484326418696,pencil
0.452,0.5714285714285714,0.008075316096438249,clock
0.462,0.35351089588377727,0.04842590460965891,car
0.358,0.2639225181598063,0.051593356152238694,fish
0.526,0.5786924939467313,0.0190721188274965,house
0.47,0.7530266343825666,0.027593963927933368,tree
0.576,0.38498789346246975,0.057110079732415234,bicycle
0.356,0.7506053268765133,0.05580001434341848,guitar
0.446,0.5326876513317191,0.5626628498096755,pencil
0.39,0.4794188861985472,0.003171821457058576,clock
0.386,0.18159806295399517,0.09244957141725635,car
0.376,0.11380145278450363,0.17607551991963907,fish
0.416,0.7021791767554479,0.04000784404110039,house
0.312,0.513317191283293,0.01878877904766319,tree
0.466,0.4358353510895884,0.030860073349115794,bicycle
0.472,0.24213075060532688,0.09343355824524309,guitar
0.398,0.5302663438256658,0.6782144491187483,pencil
0.58,0.41404358353510895,0.05867395694703235,car
0.556,0.36077481840193704,0.05603216907989793,fish
0.628,0.784503631961259,0.002347626697015173,tree
0.414,0.4600484261501211,0.003135397417296727,bicycle
0.502,0.29782082324455206,0.22704862626614278,guitar
0.468,0.6707021791767555,0.360704704961374,pencil
0.388,0.14769975786924938,0.12137741226778838,clock
0.54,0.47699757869249393,0.03416329610627664,car
0.342,0.18886198547215496,0.06780192186185482,fish
0.4,0.46731234866828086,0.002783374734200511,house
0.366,0.6053268765133172,0.030659128590020974,tree
0.558,0.3946731234866828,0.05725356342714656,bicycle
0.252,0.6174334140435835,0.08525786685439342,guitar
0.47,0.2857142857142857,0.5921269810445232,pencil
0.3,0.3389830508474576,0.003149910641548079,clock
0.39,0.5883777239709443,0.12996431273489836,guitar
0.262,0.7239709443099274,0.5124238853897654,pencil
0.344,0.45278450363196127,0.047588247472002555,clock
0.654,0.34382566585956414,0.09556725192683875,car
0.366,0.12832929782082325,0.12887137014838163,fish
0.35,0.4891041162227603,0.01424970030800604,house
0.276,0.6634382566585957,0.07927386820356744,tree
0.562,0.36803874092009686,0.05730071777614348,bicycle
0.314,0.4043583535108959,0.16711022082595156,guitar
0.166,0.47699757869249393,0.3553479734625056,pencil
0.156,0.29539951573849876,0.05790170355600022,clock
0.638,0.4552058111380145,0.06613776830194625,car
0.45,0.14043583535108958,0.23231633817914932,fish
0.406,0.5399515738498789,0.009429136533681257,house
0.516,0.6973365617433414,0.010752664318356454,tree
0.546,0.49878934624697335,0.020863189117641928,bicycle
0.676,0.7336561743341404,0.15796676246837077,guitar
0.274,0.48426150121065376,0.33696223793606506,pencil
0.302,0.4043583535108959,0.010966708291678656,clock
0.426,0.22760290556900725,0.08298237631740703,car
0.366,0.15980629539951574,0.10082630956944857,fish
0.404,0.5108958837772397,0.0013164375642445115,tree
0.39,0.23728813559322035,0.06009787228374328,bicycle
0.658,0.36561743341404357,0.08257097322986406,guitar
0.068,0.513317191283293,0.2991522642205342,pencil
0.328,0.32929782082324455,0.0016560693688087533,clock
0.49,0.1937046004842615,0.12324078056631291,car
0.378,0.12590799031476999,0.35334644080807964,fish
0.504,0.45036319612590797,0.022863576659853856,house
0.24,0.6004842615012107,0.0867108377684255,tree
0.282,0.1791767554479419,0.04925433307154642,bicycle
0.552,0.2397094430992736,0.11095682409150279,guitar
0.454,0,0.772673662647384,pencil
0.468,0.4358353510895884,0.020704286303514684,clock
0.674,0.4552058111380145,0.05358840313803163,car
0.644,0.36561743341404357,0.07233243115257662,fish
0.502,0.6803874092009685,0.006312331576347777,house
0.602,0.7409200968523002,0.004687494315610915,tree
0.698,0.49878934624697335,0.047995078602704015,bicycle
0.676,0.324455205811138,0.11070289212012813,guitar
0.542,0.45036319612590797,0.32026738707855484,pencil
0.51,0.5690072639225182,0.0024804485635240535,clock
0.488,0.2542372881355932,0.09254939064441928,fish
0.38,0.5714285714285714,0.01874012450680131,house
0.432,0.6634382566585957,0.02806743070606912,tree
0.368,0.28329297820823246,0.04503176571949679,bicycle
0.474,0.5375302663438256,0.13343423626824344,guitar
0.054,0.4092009685230024,0.418598668270315,pencil
0.3,0.4261501210653753,0.016656522997402865,clock
0.482,0.5326876513317191,0.009241369724984001,car
0.502,0.5278450363196125,0.011703007716630362,house
0.336,0.5108958837772397,0.05274724772423179,tree
0.356,0.29055690072639223,0.028152522237406274,bicycle
0.476,0.4963680387409201,0.14508936017197216,guitar
0.102,0.5447941888619855,0.3797270731356679,pencil
0.278,0.423728813559322,0.02240023702322844,clock
0.35,0.23486682808716708,0.0733433047149268,car
0.274,0.22518159806295399,0.027079100174068404,fish
0.426,0.37772397094430993,0.02650194289740667,house
0.16,0.6585956416464891,0.18509260489549392,tree
0.306,0.423728813559322,0.034588075171714534,bicycle
0.284,0.6174334140435835,0.13188542222290825,guitar
0.3,0.6198547215496368,0.7112405741197974,pencil
0.254,0.3559322033898305,0.014413466086932381,clock
0.542,0.2566585956416465,0.10078890446606216,car
0.464,0.2711864406779661,0.0911500471843606,fish
0.544,0.5641646489104116,0.015682162332661717,house
0.546,0.6343825665859564,0.013164649136001924,tree
0.542,0.5012106537530266,0.03158652048792608,bicycle
0.584,0.4067796610169492,0.055870074162469315,guitar
0.106,0.5447941888619855,0.21054457211634467,pencil
0.556,0.46973365617433416,0.02825503945555915,clock
0.652,0.29782082324455206,0.12014323704863661,car
0.51,0.5932203389830508,0.015895880157274146,fish
0.44,0.6900726392251816,0.024117951027084295,house
0.538,0.8232445520581114,0.018451665728935786,tree
0.616,0.46973365617433416,0.03926349638629649,bicycle
0.574,0.6416464891041163,0.14851531151879926,guitar
0.48,0.6077481840193705,0.32241316117957414,pencil
0.504,0.5569007263922519,0.007442196650127571,clock
0.44,0.14285714285714285,0.16228275235025572,car
0.412,0.18401937046004843,0.12633104757909142,fish
0.422,0.3922518159806295,0.01807767143544865,house
0.678,0.7627118644067796,0.004637443627296517,tree
0.604,0.32929782082324455,0.08058250474294255,bicycle
0.678,0.23002421307506055,0.15993048912172042,guitar
0.294,0.8087167070217918,0.43697674896743793,pencil
0.164,0.20581113801452786,0.006067881130490639,clock
0.58,0.288135593220339,0.09347646480950604,car
0.464,0.41646489104116224,0.04467999644021208,fish
0.484,0.5690072639225182,0.023848694270265803,house
0.534,0.7578692493946732,0.01302550742961519,tree
0.486,0.32929782082324455,0.04903602964116038,bicycle
0.576,0.5472154963680388,0.10496455696310225,guitar
0.348,0.6368038740920097,0.5802670275926237,pencil
0.188,0.2106537530266344,0,clock
0.49,0.24939467312348668,0.08531554121321434,car
0.616,0.4576271186440678,0.05221497604306013,fish
0.392,0.5520581113801453,0.014648517453589624,house
0.66,0.8595641646489104,0.010839053374338081,tree
0.436,0.2736077481840194,0.05804649568818492,bicycle
0.478,0.6029055690072639,0.1356549557746902,guitar
0.36,0.4406779661016949,0.27769263878560213,pencil
0.332,0.7360774818401937,0.06323665995399055,clock
0.54,0.12590799031476999,0.22831207368388864,car
0.376,0.14043583535108958,0.12443803025210132,fish
0.26,0.5108958837772397,0.04939987603903607,house
0.32,0.8038740920096852,0.08231884897965078,tree
0.516,0.324455205811138,0.06344562387462438,bicycle
0.266,0.6973365617433414,0.08657523376804031,guitar
0.57,0.6029055690072639,0.4806464180159911,pencil
0.51,0.3583535108958838,0.04877251740587528,clock
0.718,0.28329297820823246,0.13485475459524437,car
0.606,0.4406779661016949,0.05316317512427315,fish
0.764,0.8280871670702179,0.01096502503400299,house
0.764,0.6707021791767555,0.02786820286308398,tree
0.696,0.4552058111380145,0.06145684602295394,bicycle
0.66,0.7554479418886199,0.1259566794496719,guitar
0.412,0.6852300242130751,0.34197620047437616,pencil
0.5,0.5907990314769975,0.0004839325719969149,clock
0.336,0.20581113801452786,0.06140925135638336,car
0.424,0.2711864406779661,0.06393182819043941,fish
0.552,0.784503631961259,0.01394792382282225,house
0.518,0.7142857142857143,0.012450898378267877,tree
0.55,0.38256658595641646,0.060754032047112626,bicycle
0.28,0.47699757869249393,0.1058624443037272,guitar
0.294,0.5060532687651331,0.27716323197896137,pencil
0.266,0.3801452784503632,0.01832237483764657,clock
0.52,0.16464891041162227,0.16672239335761016,car
0.502,0.14769975786924938,0.17574621339749413,fish
0.634,0.6222760290556901,0.006247760451733798,house
0.512,0.6682808716707022,0.01266174680962817,tree
0.442,0.162227602905569,0.13077868353393507,bicycle
0.556,0.0847457627118644,0.3358526235860386,guitar
0.018,0.4576271186440678,0.595616231723187,pencil
0.52,0.7167070217917676,0.11364143196503361,guitar
0.478,0.559322033898305,0.3350459006460472,pencil
0.438,0.513317191283293,0.006304258383622363,clock
0.67,0.4745762711864407,0.05080026982891576,car
0.362,0.29539951573849876,0.028553967485365803,fish
0.414,0.5302663438256658,0.007236776706965836,house
0.596,0.7142857142857143,0.0018147963062986625,tree
0.546,0.549636803874092,0.01622636483386207,bicycle
0.352,0.576271186440678,0.13716981238628745,guitar
0.174,0.36561743341404357,0.28334780694972295,pencil
0.548,0.7094430992736077,0.004529178102577242,clock
0.544,0.36077481840193704,0.05685711140771001,car
0.556,0.3196125907990315,0.07677672955793169,fish
0.552,0.45036319612590797,0.031622538720815004,house
0.63,0.7409200968523002,0.0012111598813310668,tree
0.54,0.5254237288135594,0.003579709456862036,bicycle
0.772,0.774818401937046,0.16809638187625736,guitar
0.618,0.6440677966101694,0.3425037365894543,pencil
0.486,0.5980629539951574,0.00009397132987074831,clock
0.434,0.28329297820823246,0.05754046763633251,car
0.432,0.30024213075060535,0.044359213393930404,fish
0.48,0.5544794188861986,0.0019563482687626403,house
0.648,0.8426150121065376,0.007708335867592286,tree
0.63,0.5036319612590799,0.03771838927361167,bicycle
0.306,0.8692493946731235,0.10520666346425132,guitar
0.032,0.7796610169491526,0.8356109606983266,pencil
0.454,0.6343825665859564,0.011351329499572002,clock
0.566,0.2469733656174334,0.11133522659856393,car
0.606,0.30024213075060535,0.09897840313993042,fish
0.608,0.6537530266343826,0.018589190022050603,house
0.58,0.8523002421307506,0.04931941809084058,tree
0.554,0.3486682808716707,0.06346149104970882,bicycle
0.726,0.774818401937046,0.1018176242657403,guitar
0.212,0.6924939467312349,0.19543399643838677,pencil
0.506,0.6828087167070218,0.004338668759314934,clock
0.312,0.18401937046004843,0.06363614410673728,car
0.26,0.18159806295399517,0.03900139026889799,fish
0.282,0.38498789346246975,0.01212843595084029,house
0.366,0.4721549636803874,0.004143087844609295,tree
0.172,0.13075060532687652,0.04057784103057084,bicycle
0.514,0.5012106537530266,0.07943028335453477,guitar
0.166,0.1016949152542373,0.20370646201703943,pencil
0.36,0.3486682808716707,0.013827588715594813,clock
0.368,0.11864406779661017,0.16587337457482226,car
0.458,0.2469733656174334,0.198253932028974,fish
0.35,0.4116222760290557,0.0028482331472217933,house
0.354,0.559322033898305,0.03388569661844273,tree
0.47,0.36561743341404357,0.045884226101565485,bicycle
0.3,0.8232445520581114,0.0857580978525892,guitar
0.07,0.5399515738498789,0.5856348107872686,pencil
0.444,0.4939467312348668,0.005274043446982371,clock
0.258,0.16707021791767554,0.046774209033754156,car
0.27,0.1791767554479419,0.04391338887371928,fish
0.24,0.2542372881355932,0.004976739904104169,house
0.184,0.26634382566585957,0.03285932012085705,tree
0.242,0.2736077481840194,0.0018168424306750591,bicycle
0.482,0.13801452784503632,0.19132822164259722,guitar
0.052,0.34382566585956414,0.23406434773015608,pencil
0.23,0.23728813559322035,0.006580813096336088,clock
0.63,0.3583535108958838,0.07476596371417224,car
0.442,0.22518159806295399,0.13135146861852168,fish
0.688,0.6513317191283293,0.018141211698303468,house
0.562,0.6343825665859564,0.0029726724490140573,tree
0.544,0.36803874092009686,0.05239176548516257,bicycle
0.69,0.4721549636803874,0.08531965913303104,guitar
0.308,0.49878934624697335,0.2713582854931544,pencil
0.358,0.7167070217917676,0.04932621262083987,clock
0.49,0.27602905569007263,0.0733166528967813,car
0.398,0.26634382566585957,0.07024903731742858,fish
0.74,0.8062953995157385,0.006834014659633585,house
0.388,0.6198547215496368,0.03368851409785625,tree
0.674,0.6440677966101694,0.05956739933908902,bicycle
0.438,0.7360774818401937,0.24151397656912485,guitar
0.068,0.4794188861985472,0.27314404629643413,pencil
0.326,0.48668280871670705,0.02182794138554049,clock
0.354,0.5278450363196125,0.10762852663534597,fish
0.332,0.559322033898305,0.02675213275000465,house
0.496,0.7651331719128329,0.02158377680120587,tree
0.568,0.5351089588377724,0.02695518395281104,bicycle
0.556,0.7530266343825666,0.07541103197569167,guitar
0.418,0.7506053268765133,0.3892409671260095,pencil
0.51,0.6174334140435835,0.002056807635644535,clock
0.556,0.39951573849878935,0.049727185060681585,car
0.396,0.35108958837772397,0.021802860532265878,fish
0.61,0.7191283292978208,0.006795118011726017,house
0.522,0.7651331719128329,0.014777524288752867,tree
0.298,0.13559322033898305,0.09017500696071197,bicycle
0.55,0.4261501210653753,0.047957700648026284,guitar
0.006,0.43825665859564167,0.7753236903235969,pencil
0.248,0.39951573849878935,0.03574425324699788,clock
0.658,0.33171912832929784,0.09464061555942654,car
0.598,0.23486682808716708,0.17477389987197836,fish
0.344,0.784503631961259,0.08099699328947717,house
0.336,0.6949152542372882,0.04710388222734002,tree
0.326,0.19612590799031476,0.07667315107919569,bicycle
0.61,0.22760290556900725,0.139910571358203,guitar
0.516,0.20823244552058112,0.24354472116266018,pencil
0.344,0.37530266343825663,0.006957071265060965,clock
0.302,0.21307506053268765,0.04017260318988591,car
0.224,0.08958837772397095,0.09723859772153572,fish
0.196,0.3559322033898305,0.033449370490485644,house
0.37,0.46246973365617433,0.005150059204247104,tree
0.46,0.36561743341404357,0.0393514877453152,bicycle
0.182,0.5932203389830508,0.12012375079290047,guitar
0.088,0.5036319612590799,0.22693933962715013,pencil
0.554,0.6658595641646489,0.00197601819352215,clock
0.688,0.43825665859564167,0.03423765425443847,car
0.476,0.1694915254237288,0.14449212711072268,fish
0.27,0.5254237288135594,0.04955764143326544,house
0.748,0.648910411622276,0.02720381447450674,tree
0.606,0.4721549636803874,0.03973970065405055,bicycle
0.682,0.2639225181598063,0.1469537174163251,guitar
0.446,0.3196125907990315,0.4533885342778505,pencil
0.37,0.46246973365617433,0.0030509948326423162,clock
0.364,0.1089588377723971,0.15413843794431592,car
0.262,0.09200968523002422,0.12945164285977664,fish
0.328,0.3559322033898305,0.008584955416691404,house
0.46,0.513317191283293,0.004892196512177786,tree
0.336,0.1864406779661017,0.07223656306357176,bicycle
0.142,0.5520581113801453,0.18365879506315835,guitar
0.158,0.13075060532687652,0.8075779784262508,pencil
0.254,0.29782082324455206,0.001670514093685321,clock
0.566,0.2324455205811138,0.12597284329635622,car
0.504,0.25181598062953997,0.09779632019584196,fish
0.35,0.48668280871670705,0.008465929023801392,house
0.31,0.43099273607748184,0.010748202910496196,tree
0.336,0.17191283292978207,0.09331452196216763,bicycle
0.29,0.12590799031476999,0.2163321679809352,guitar
0.006,0.3220338983050847,0.5741586247261232,pencil
0.354,0.36077481840193704,0.41153956744548825,clock
0.678,0.44552058111380144,0.0820142226482298,car
0.522,0.4745762711864407,0.025941470982907226,fish
0.426,0.34382566585956414,0.03764382921932899,house
0.554,0.7506053268765133,0.016849984130432365,tree
0.608,0.4188861985472155,0.05557328261357311,bicycle
0.42,0.6101694915254238,0.10336216534202905,guitar
0.448,0.6198547215496368,0.4216332413313266,pencil
0.498,0.648910411622276,0.013723770340274716,clock
0.712,0.48426150121065376,0.045382832316715235,car
0.548,0.37772397094430993,0.053909415378216925,fish
0.524,0.7457627118644068,0.014785956640030427,house
0.552,0.7336561743341404,0.04118783332749331,tree
0.524,0.5375302663438256,0.008579637334741054,bicycle
0.602,0.6416464891041163,0.09050685043648649,guitar
0.424,0.6707021791767555,0.24125002845760057,pencil
0.448,0.5351089588377724,0.0003283051115478053,clock
0.638,0.47699757869249393,0.044688530786607554,car
0.548,0.4552058111380145,0.0329637898196976,fish
0.572,0.6077481840193705,0.00824868414837598,house
0.436,0.9031476997578692,0.05512696509161542,tree
0.598,0.5932203389830508,0.014125880296763841,bicycle
0.652,0.6174334140435835,0.09657640525562361,guitar
0.53,0.6731234866828087,0.4496180538337242,pencil
0.574,0.6537530266343826,0.0013160287262592156,clock
0.574,0.2857142857142857,0.09256653624531648,car
0.496,0.23486682808716708,0.10913722275985482,fish
0.314,0.46246973365617433,0.01841924842210333,house
0.744,0.6997578692493946,0.019785633701266424,tree
0.464,0.2736077481840194,0.06557586697172553,bicycle
0.442,0.576271186440678,0.08536369284083072,guitar
0.444,0.5932203389830508,0.3983374695244553,pencil
0.426,0.5351089588377724,0.005215797279410486,clock
0.606,0.33171912832929784,0.09440673499164849,car
0.506,0.2736077481840194,0.09098081382031141,fish
0.542,0.4358353510895884,0.026929185335634938,house
0.558,0.7651331719128329,0.005568726833938406,tree
0.488,0.3922518159806295,0.04712571036552103,bicycle
0.444,0.7796610169491526,0.11331496419740719,guitar
0.386,0.612590799031477,0.2813961983979044,pencil
0.318,0.35108958837772397,0.007263143233044265,clock
0.21,0.23728813559322035,0.0024869100618711273,car
0.152,0.05084745762711865,0.09336542937234948,fish
0.222,0.3341404358353511,0.02100774224102868,house
0.658,0.585956416464891,0.05160641454916396,tree
0.254,0.24939467312348668,0.0050176808892868074,bicycle
0.16,0.6585956416464891,0.17470904377144486,guitar
0.038,0.3341404358353511,0.4541774539409576,pencil
0.294,0.3922518159806295,0.008732422568668921,clock
0.38,0.32929782082324455,0.02353778872884487,car
0.334,0.1791767554479419,0.06989485515772742,fish
0.296,0.5157384987893463,0.03758915004060689,house
0.496,0.7699757869249395,0.025252271757474378,tree
0.426,0.3801452784503632,0.022887705919626085,bicycle
0.232,0.7360774818401937,0.14002865875090886,guitar
0.174,0.42857142857142855,0.3046234848986807,pencil
0.454,0.5641646489104116,0.004553765393670319,clock
0.424,0.22276029055690072,0.08398916108934265,car
0.328,0.22518159806295399,0.04110641563760372,fish
0.338,0.32929782082324455,0.009099346340662904,house
0.376,0.5447941888619855,0.017872864860953026,tree
0.308,0.2542372881355932,0.026417657228856885,bicycle
0.456,0.6779661016949152,0.15211417958003445,guitar
0.366,0.41404358353510895,0.6951017695966476,pencil
0.302,0.33171912832929784,0.0018451800573943966,clock
0.458,0.2639225181598063,0.06816625565621467,car
0.288,0.14769975786924938,0.06771474017683417,fish
0.32,0.5665859564164649,0.03955223389799509,house
0.4,0.48668280871670705,0.002949179202432096,tree
0.3,0.18159806295399517,0.06685094114323378,bicycle
0.148,0.5181598062953995,0.12907262347449527,guitar
0.006,0.19854721549636803,0.41255338336965514,pencil
0.258,0.3414043583535109,0.0001641261947439386,clock
0.608,0.36561743341404357,0.06716949196559464,car
0.632,0.2324455205811138,0.1395834804581294,fish
0.63,0.5036319612590799,0.03447092574271286,house
0.538,0.7651331719128329,0.012230114013930659,tree
0.754,0.5956416464891041,0.03757100384916189,bicycle
0.72,0.8256658595641646,0.1557766881493098,guitar
0.302,0.4576271186440678,0.4807376444275145,pencil
0.346,0.4188861985472155,0.002949179202432096,clock
0.668,0.4043583535108959,0.06390302125389646,car
0.542,0.4552058111380145,0.029303962468768128,fish
0.686,0.7990314769975787,0.00651072463531672,house
0.58,0.87409200968523,0.02789463450541713,tree
0.6,0.4552058111380145,0.0396063208040772,bicycle
0.546,0.6924939467312349,0.1499263481042203,guitar
0.428,0.7627118644067796,0.49283726625946367,pencil
0.466,0.5569007263922519,0.0085924241263789,clock
0.552,0.23728813559322035,0.13530389053817288,car
0.646,0.3486682808716707,0.0843711629040017,fish
0.342,0.6464891041162227,0.044543477032069366,house
0.514,0.7820823244552058,0.020642045930558264,tree
0.602,0.3801452784503632,0.06054098245268767,bicycle
0.684,0.2566585956416465,0.14135484502819906,guitar
0.348,0.5084745762711864,0.49525553021854907,pencil
0.606,0.6561743341404358,0.012998583294241124,clock
0.222,0.387409200968523,0.032595362635794524,fish
0.208,0.4043583535108959,0.04646061701965588,house
0.296,0.5520581113801453,0.04689801136818218,tree
0.312,0.19854721549636803,0.050810144544758754,bicycle
0.512,0.1937046004842615,0.13265653723766205,guitar
0.03,0.3341404358353511,0.3765639548499541,pencil
0.69,0.22033898305084745,0.17617115303496012,car
0.576,0.31476997578692495,0.07858695168833774,fish
0.444,0.5084745762711864,0.05001627984890613,house
0.652,0.8523002421307506,0.007501357488987274,tree
0.52,0.3075060532687651,0.07026497797807213,bicycle
0.628,0.801452784503632,0.15962229430442978,guitar
0.424,0.4939467312348668,0.6165717286145797,pencil
0.326,0.3728813559322034,0.004887449054735825,clock
0.654,0.2687651331719128,0.16230096352788795,car
0.496,0.23728813559322035,0.09496769819979355,fish
0.54,0.648910411622276,0.002868500046803782,house
0.618,0.7094430992736077,0.0009883243432064006,tree
0.618,0.38256658595641646,0.06713400196247024,bicycle
0.652,0.4745762711864407,0.0719151885650455,guitar
0.572,0.28329297820823246,0.6743375768609864,pencil
0.368,0.39709443099273606,0.005535625133976835,clock
0.476,0.2106537530266344,0.10542593691293914,car
0.538,0.14769975786924938,0.20963451853319362,fish
0.516,0.5302663438256658,0.005808749699375459,house
0.16,0.31234866828087166,0.04661014607881627,tree
0.394,0.17433414043583534,0.10192759352275557,bicycle
0.574,0.585956416464891,0.10187388686198437,guitar
0.304,0.4406779661016949,0.824340499024189,pencil
0.474,0.5084745762711864,0.006835007593619457,clock
0.482,0.38498789346246975,0.03492021201841541,car
0.496,0.24939467312348668,0.08453719678807779,fish
0.42,0.45278450363196127,0.00543146218740894,house
0.51,0.6682808716707022,0.005490781487224039,tree
0.474,0.3922518159806295,0.03723324214243416,bicycle
0.538,0.49878934624697335,0.16990372759188913,guitar
0.516,0.7699757869249395,0.4579267610640201,pencil
0.43,0.5665859564164649,0.008801231453976259,clock
0.654,0.387409200968523,0.07006384944777207,car
0.382,0.29539951573849876,0.06837833369314374,fish
0.3,0.4067796610169492,0.01839729772246111,house
0.106,0.7893462469733656,0.3326866222822492,tree
0.318,0.21307506053268765,0.04966567140277945,bicycle
0.336,0.8329297820823245,0.10799678622111338,guitar
0.098,0.7288135593220338,0.4350167717222162,pencil
0.414,0.4963680387409201,0.0017853775440732499,clock
0.624,0.34382566585956414,0.07695677734852864,car
0.566,0.48668280871670705,0.09633199626523516,fish
0.466,0.5447941888619855,0.00877394179940284,house
0.388,0.5520581113801453,0.021142542400377003,tree
0.534,0.3099273607748184,0.08353843228341315,bicycle
0.526,0.39951573849878935,0.11406065002754681,guitar
0.54,0.38498789346246975,0.11527596225707172,pencil
0.364,0.34624697336561744,0.012574140599534829,clock
0.756,0.46973365617433416,0.06553845965942517,car
0.42,0.15012106537530268,0.15425128855038864,fish
0.622,0.8619854721549637,0.01249266388973552,house
0.608,0.8813559322033898,0.01660541409769698,tree
0.54,0.5738498789346247,0.008581002296484634,bicycle
0.63,0.20581113801452786,0.1644167405355896,guitar
0.302,0.031476997578692496,0.2897568566389539,pencil
0.43,0.4406779661016949,0.013094183341261478,clock
0.314,0.15254237288135594,0.11970651505274411,car
0.444,0.22033898305084745,0.11677227636165602,fish
0.304,0.3728813559322034,0.004202461762866681,house
0.516,0.6440677966101694,0.0028665567512921215,tree
0.37,0.26150121065375304,0.05820772341215587,bicycle
0.442,0.5641646489104116,0.09149579816233387,guitar
0.194,0.45278450363196127,0.390420529353381,pencil
0.312,0.37772397094430993,0.003240667844532953,clock
0.724,0.576271186440678,0.0071536005967832465,car
0.482,0.2179176755447942,0.10147264370846025,fish
0.448,0.6440677966101694,0.01301872565340008,house
0.456,0.8668280871670703,0.046698683527959195,tree
0.582,0.5326876513317191,0.03155309063021756,bicycle
0.274,0.7167070217917676,0.12908484933834907,guitar
0.506,0.6101694915254238,0.49547882135241783,pencil
0.496,0.5786924939467313,0.000495144215275952,clock
0.608,0.2566585956416465,0.12928378893549838,car
0.36,0.31234866828087166,0.041956164615572826,fish
0.46,0.4745762711864407,0.014752461046441191,house
0.554,0.6585956416464891,0.012655139041045496,tree
0.594,0.33171912832929784,0.07679170729917305,bicycle
0.256,0.6368038740920097,0.07824940121678647,guitar
0.294,0.5351089588377724,0.23758470833840098,pencil
0.438,0.44552058111380144,0.016403758619937918,clock
0.532,0.20581113801452786,0.1370188061704316,car
0.452,0.23002421307506055,0.08434453756442353,fish
0.562,0.27602905569007263,0.09343597313079757,house
0.478,0.7530266343825666,0.02401110029378837,tree
0.588,0.4213075060532688,0.04697818922495955,bicycle
0.674,0.3268765133171913,0.09989856417443034,guitar
0.406,0.43825665859564167,0.8243949865932511,pencil
0.426,0.48184019370460046,0.0007737174963568247,clock
0.426,0.2857142857142857,0.06231339453422128,car
0.372,0.39709443099273606,0.0008435497072820071,fish
0.544,0.5157384987893463,0.020804357604592646,house
0.334,0.6682808716707022,0.06495283797123479,tree
0.366,0.3583535108958838,0.004855800140921882,bicycle
0.452,0.2324455205811138,0.08404017373431878,guitar
0.48,0.09443099273607748,0.2624975705657108,pencil
0.434,0.3801452784503632,0.026810277617806178,clock
0.636,0.3365617433414044,0.08610720732028707,car
0.624,0.22518159806295399,0.1746514997037351,fish
0.426,0.5447941888619855,0.006318644766563787,house
0.348,0.6319612590799032,0.04621413865842722,tree
0.532,0.39709443099273606,0.053574948404627044,bicycle
0.618,0.5932203389830508,0.19132531479516543,guitar
0.522,0.41646489104116224,0.4180755983489015,pencil
0.442,0.5181598062953995,0.013610753439171447,clock
0.432,0.19612590799031476,0.09800349349620519,car
